215.500000	25
216.000000	82
217.210000	1
217.580000	1
217.760000	2
218.240000	1
218.330000	1
218.600000	1
219.360000	1
219.450000	1
219.900000	2
22.050000	1069
22.140000	45
22.230000	32
22.320000	12
22.410000	14
22.500000	586403
22.690000	19
22.780000	71
22.870000	4
22.960000	10
220.210000	1
221.080000	1
221.170000	1
221.260000	1
223.400000	2
224.160000	1
224.250000	2
224.700000	1
225.000000	109
225.460000	1
225.550000	2
225.640000	1
225.910000	1
226.120000	1
226.670000	2
227.350000	1
228.650000	22
228.830000	1
229.680000	1
23.000000	588496
23.190000	30
23.280000	75
23.370000	8
23.460000	29
23.550000	420
23.640000	11
23.730000	42
23.820000	23
23.990000	92
230.080000	1
230.260000	2
230.710000	1
231.560000	1
233.900000	1
234.020000	1
234.930000	1
235.050000	3
235.500000	16
236.080000	1
239.900000	2
24.030000	74
24.120000	45
24.210000	22
24.300000	1739
24.490000	103
24.580000	883
24.670000	871
24.760000	17
24.850000	221
24.940000	67
240.120000	1
241.060000	7
241.420000	1
241.600000	1
241.880000	1
241.970000	1
242.450000	2
242.540000	1
242.630000	1
242.900000	11
244.700000	1
245.000000	56
245.280000	1
248.900000	3
249.220000	1
25.060000	1568
25.150000	79
25.240000	24
25.330000	184
25.420000	9
25.510000	200
25.600000	9548
25.790000	19
25.880000	234
25.970000	7
250.080000	2
250.800000	21
251.830000	1
252.220000	2
252.310000	1
253.070000	4
254.750000	1
255.320000	1
255.500000	11
256.800000	4
258.040000	1
259.700000	2
26.090000	75
26.180000	23
26.270000	99
26.360000	19
26.450000	282
26.540000	43
26.630000	9
26.720000	186
26.810000	6
26.900000	112984
261.600000	6
262.810000	1
263.020000	3
263.750000	1
264.050000	1
264.500000	14
265.000000	24
265.550000	1
266.300000	1
266.850000	1
267.330000	1
267.600000	2
268.450000	1
27.020000	218
27.110000	97
27.200000	793
27.390000	64
27.480000	84
27.570000	22
27.660000	27
27.750000	1012
27.840000	4
27.930000	13
270.170000	1
270.350000	1
271.100000	1
274.000000	7
275.300000	1
275.760000	1
277.650000	1
277.920000	1
278.400000	6
279.610000	1
28.070000	302
28.160000	12
28.250000	968
28.340000	21
28.430000	14
28.500000	255751
28.690000	30
28.780000	49
28.870000	77
28.960000	3
280.100000	1
282.720000	1
283.200000	3
284.500000	2
287.880000	1
288.450000	1
289.200000	3
289.570000	1
29.000000	255725
29.190000	53
29.280000	85
29.370000	17764
29.460000	36
29.550000	185
29.640000	25
29.730000	18
29.820000	102
29.910000	101
290.880000	1
293.250000	1
293.700000	1
294.000000	10
297.010000	2
298.310000	1
298.950000	1
3.040000	16
3.130000	4
3.220000	10
3.310000	1
3.400000	169
3.590000	14
3.680000	9
3.770000	21
3.860000	2
3.950000	68
30.040000	107
30.130000	4
30.220000	97
30.310000	5
30.400000	9302
30.590000	33
30.680000	14
30.770000	26
30.860000	8
30.950000	605
300.000000	326
302.060000	3
302.600000	1
306.000000	6
308.600000	1
31.070000	401
31.160000	12
31.250000	18274
31.340000	84
31.430000	18
31.520000	45
31.610000	47
31.700000	75911
31.890000	25
31.980000	10
310.050000	1
310.500000	7
312.380000	1
315.910000	1
316.500000	1
317.620000	1
32.000000	210552
32.190000	44
32.280000	101
32.370000	13
32.460000	1406
32.550000	1223
32.640000	146
32.730000	13
32.820000	15
32.910000	72
325.500000	11
326.000000	2
326.640000	22
33.030000	53
33.120000	10707
33.210000	102
33.300000	937
33.490000	28
33.580000	381
33.670000	1142
33.760000	6
33.850000	125
33.940000	223
330.850000	1
335.000000	6
335.190000	1
34.080000	495
34.170000	42
34.260000	7
34.350000	3020
34.440000	43
34.530000	68
34.620000	39
34.710000	60
34.800000	35442
34.990000	24
340.800000	1
345.500000	5
346.800000	1
35.010000	109
35.100000	5046
35.290000	39
35.380000	94
35.470000	4
35.560000	55
35.650000	80
35.740000	5
35.830000	115
35.920000	7
355.000000	6
359.950000	1
36.040000	1073
36.130000	12
36.220000	122
36.310000	9
36.400000	4268
36.590000	15
36.680000	9
36.770000	38
36.860000	53
36.950000	7280
361.650000	1
362.400000	1
365.500000	1
368.310000	1
369.250000	1
37.070000	679
37.160000	31
37.250000	213
37.340000	1233
37.430000	40
37.520000	32
37.610000	27
37.700000	49856
37.890000	27
37.980000	34
375.000000	20
376.670000	1
378.900000	3
38.000000	132963
38.190000	90
38.280000	129
38.370000	12
38.460000	8
38.550000	173
38.640000	1363
38.730000	51
38.820000	6
38.910000	46
384.000000	4
39.050000	221
39.140000	369
39.230000	34
39.320000	1191
39.410000	5
39.500000	136862
39.690000	15
39.760000	4
39.850000	23
39.940000	1479
393.200000	1
394.500000	1
399.840000	1
4.070000	35
4.160000	7
4.250000	4788
4.430000	1
4.520000	331
4.610000	129
4.700000	75578
4.890000	22
4.980000	53
40.090000	19
40.180000	30
40.270000	16
40.360000	7
40.450000	810
40.540000	21
40.630000	22
40.720000	27
40.810000	9
40.900000	107
400.410000	1
400.500000	26
400.870000	1
401.710000	1
406.410000	1
408.290000	1
41.020000	33
41.110000	45
41.200000	2388
41.390000	7
41.480000	8
41.570000	5
41.660000	33
41.750000	14107
41.840000	50
41.930000	2
410.000000	5
416.000000	1
417.850000	1
419.180000	1
42.050000	109
42.140000	4
42.230000	42
42.320000	8
42.410000	5
42.500000	99173
42.690000	13
42.780000	12
42.870000	7
42.960000	2127
425.000000	6
43.080000	2824
43.170000	19
43.260000	5
43.350000	25
43.440000	20
43.530000	26
43.620000	10338
43.710000	2270
43.800000	14624
43.990000	23
44.010000	42
44.100000	160
44.290000	4
44.380000	157
44.470000	3
44.560000	36
44.650000	35
44.740000	4
44.830000	43
44.920000	19
445.000000	3
45.060000	12
45.150000	104
45.240000	3
45.330000	68
45.420000	13
45.510000	48
45.600000	11197
45.790000	1072
45.880000	54
45.970000	4518
451.830000	1
452.130000	2
459.450000	1
46.090000	7
46.180000	18
46.270000	12
46.360000	5
46.450000	74
46.540000	8
46.630000	5
46.720000	40
46.810000	9
46.900000	122
465.000000	2
47.020000	5
47.110000	16
47.200000	160
47.390000	8
47.480000	46
47.570000	5
47.660000	27
47.750000	441
47.840000	21
47.930000	5
475.500000	4
48.050000	173
48.140000	1
48.230000	24
48.320000	2
48.410000	1
48.500000	43698
48.690000	6
48.780000	3
48.870000	12
48.960000	764
484.500000	1
485.000000	4
49.080000	144
49.170000	21
49.260000	3
49.350000	659
49.440000	10
49.530000	17
49.620000	4
49.710000	14
49.800000	6308
49.990000	31
494.000000	2
5.020000	398
5.110000	378
5.200000	16746
5.390000	37
5.480000	37
5.570000	129
5.660000	145
5.750000	28420
5.840000	9
5.930000	9
50.040000	16
50.130000	33
50.220000	7
50.310000	14
50.400000	5815
50.590000	11
50.660000	28
50.750000	251
50.840000	144
50.930000	2
500.000000	101
504.770000	1
51.070000	6
51.160000	14
51.250000	2100
51.340000	5
51.430000	22
51.520000	4
51.610000	12
51.700000	85
51.890000	12
51.980000	7
52.000000	24122
52.280000	9
52.370000	2
52.460000	853
52.550000	1596
52.640000	15
52.730000	27
52.820000	11
52.910000	13
53.030000	29
53.120000	1274
53.210000	83
53.300000	8906
53.490000	31
53.580000	79
53.670000	157
53.760000	405
53.850000	1123
53.940000	5
54.060000	6
54.150000	15
54.240000	465
54.330000	748
54.420000	7
54.510000	31
54.600000	4656
54.790000	17
54.880000	2826
54.970000	1279
55.010000	41
55.100000	7101
55.180000	14
55.270000	15
55.360000	18
55.450000	13
55.540000	321
55.630000	7
55.720000	23
55.810000	10
55.900000	592
56.040000	67
56.130000	35
56.220000	6
56.310000	11
56.400000	4108
56.590000	12
56.680000	9
56.770000	981
56.860000	1522
56.950000	1074
565.500000	2
57.070000	12
57.160000	10
57.250000	94
57.340000	60
57.520000	13
57.610000	16
57.700000	1709
57.890000	7
57.980000	14
58.000000	21665
58.190000	10
58.280000	659
58.370000	27
58.460000	2
58.550000	97
58.640000	52
58.730000	18
58.820000	1
58.910000	10
59.030000	19
59.120000	10
59.210000	5
59.300000	3850
59.490000	23
59.580000	240
59.670000	5379
59.760000	131
59.850000	371
59.940000	52
593.840000	1
6.050000	6035
6.140000	30
6.230000	105
6.320000	228
6.410000	50
6.500000	5855774
6.690000	111
6.780000	253
6.870000	99163
6.960000	46
60.070000	20
60.160000	20
60.250000	227
60.340000	6
60.520000	11
60.610000	19
60.700000	664
60.890000	6
60.980000	3
61.020000	11
61.110000	31
61.200000	2728
61.390000	194
61.480000	5
61.570000	352
61.660000	565
61.750000	1540
61.820000	36
61.910000	4
62.050000	708
62.140000	4
62.230000	4
62.320000	4
62.410000	5
62.500000	110936
62.690000	127
62.780000	3
62.870000	22
62.960000	2
63.080000	171
63.170000	14
63.260000	4
63.350000	45
63.440000	5
63.530000	7
63.620000	942
63.710000	136
63.800000	186
63.990000	108
64.010000	76
64.100000	2614
64.290000	13
64.380000	36
64.470000	3
64.560000	392
64.650000	493
64.740000	1
64.830000	51
64.920000	28
65.040000	13
65.130000	197
65.220000	6
65.310000	12
65.400000	1738
65.590000	23
65.680000	7
65.770000	152
65.860000	242
65.950000	10
66.090000	1
66.180000	3
66.270000	5
66.360000	36
66.430000	12
66.520000	5
66.610000	7
66.700000	46
66.890000	6
66.980000	5
67.020000	5
67.110000	5
67.200000	1749
67.390000	19
67.480000	5
67.570000	113
67.660000	217
67.750000	123
67.840000	5
67.930000	7
68.050000	428
68.140000	2
68.230000	5
68.320000	1
68.410000	2
68.500000	7996
68.690000	1
68.780000	10
68.870000	24
685908.100000	1
69.080000	11
69.170000	4
69.260000	60
69.350000	107
69.440000	25
69.530000	1
69.620000	25
69.710000	4
69.800000	4418
69.990000	21
7.080000	4208
7.170000	71
7.260000	45
7.350000	2837
7.440000	64
7.530000	215
7.620000	153
7.710000	377
7.800000	988303
7.990000	852
70.020000	16
70.110000	12
70.200000	1648
70.390000	16
70.480000	3
70.570000	93
70.660000	198
70.750000	68
70.840000	1
70.930000	2
71.050000	227
71.140000	31
71.230000	4
71.320000	13
71.410000	8
71.500000	5800
71.690000	3
71.780000	7
71.870000	176
71.960000	5
72.000000	12313
72.190000	19
72.280000	72
72.370000	69
72.460000	147
72.550000	47
72.640000	1
72.730000	3
72.820000	1
72.910000	4
73.030000	2
73.120000	313
73.210000	5
73.300000	235
73.490000	3
73.580000	10
73.670000	12
73.760000	2
73.850000	20
73.940000	6
74.060000	7
74.150000	16
74.240000	7
74.330000	29
74.420000	17
74.510000	5
74.600000	228
74.790000	5
74.880000	361
74.970000	1
75.090000	5
75.180000	43
75.270000	13
75.360000	18
75.450000	211
75.540000	9
75.630000	7
75.720000	20
75.810000	47
75.900000	248
76.020000	2
76.110000	11
76.200000	1115
76.390000	10
76.480000	3
76.570000	65
76.660000	77
76.750000	344
76.840000	6
76.930000	22
77.070000	1
77.160000	19
77.250000	303
77.340000	1
77.430000	2
77.520000	15
77.690000	3
77.780000	2
77.870000	14
77.960000	2
775.730000	1
78.000000	7238
78.190000	33
78.280000	4
78.370000	57
78.460000	76
78.550000	23
78.640000	1
78.730000	3
78.820000	3
78.910000	13
786.080000	1
79.030000	3
79.120000	15
79.210000	4
79.300000	136
79.490000	4
79.580000	14
79.670000	26
79.760000	3
79.850000	64
79.940000	5
8.010000	3040
8.100000	63300
8.290000	134
8.380000	1092
8.470000	66
8.560000	135
8.650000	2043
8.740000	49
8.830000	180
8.920000	897
80.070000	6
80.160000	14
80.250000	316
80.430000	10
80.520000	10
80.610000	9
80.700000	111
80.890000	18
80.980000	4
807.800000	2
81.000000	3490
81.190000	9
81.280000	7
81.370000	64
81.460000	55
81.550000	27
81.640000	3
81.730000	5
81.820000	8
81.910000	9
82.030000	3
82.120000	29
82.210000	4
82.300000	54
82.490000	14
82.580000	57
82.670000	13
82.760000	2
82.850000	69
82.940000	9
82241.970000	1
83.080000	25
83.170000	39
83.260000	48
83.350000	31
83.440000	6
83.530000	5
83.620000	106
83.710000	16
83.800000	159
83.990000	7
84.010000	11
84.100000	55
84.290000	7
84.380000	220
84.470000	4
84.560000	56
84.650000	83
84.740000	12
84.830000	5
84.920000	8
85.040000	3
85.130000	6
85.220000	7
85.310000	19
85.400000	62
85.590000	1
85.680000	34
85.770000	9
85.860000	5
85.950000	28
86.070000	1
86.160000	7
86.250000	457
86.340000	3
86.430000	48
86.520000	9
86.610000	14
86.700000	67
86.890000	6
86.980000	3
87.000000	2285
87.190000	6
87.280000	6
87.370000	28
87.460000	41
87.550000	52
87.640000	2
87.730000	5
87.820000	4
87.910000	6
88.050000	145
88.140000	1
88.230000	5
88.320000	5
88.410000	5
88.500000	1277
88.690000	9
88.850000	48
88.940000	5
89.080000	14
89.170000	20
89.260000	21
89.350000	32
89.440000	41
89.530000	7
89.620000	24
89.710000	3
89.800000	89
89.990000	12
9.040000	123
9.130000	86
9.220000	1121
9.310000	107
9.400000	7941
9.590000	381
9.680000	328
9.770000	746
9.860000	176
9.950000	1087
90.020000	7
90.110000	11
90.200000	89
90.390000	4
90.480000	5
90.570000	9
90.660000	4
90.750000	71
90.930000	18
91.050000	116
91.140000	1
91.230000	5
91.320000	11
91.410000	3
91.500000	1019
91.690000	6
91.870000	44
91.960000	5
92.080000	7
92.170000	32
92.260000	52
92.350000	16
92.440000	6
92.530000	7
92.620000	13
92.710000	11
92.800000	118
92.990000	3
93.030000	1
93.100000	48
93.290000	7
93.380000	16
93.470000	26
93.560000	5
93.650000	42
93.740000	4
93.830000	18
93.920000	4
94.060000	21
94.150000	10
94.240000	1
94.330000	12
94.420000	21
94.510000	6
94.600000	52
94.790000	2
94.880000	41
94.970000	3
95.090000	3
95.180000	16
95.270000	1
95.360000	2
95.450000	22
95.540000	5
95.630000	5
95.720000	3
95.810000	46
95.900000	67
96.020000	22
96.110000	7
96.200000	76
96.390000	1
96.480000	12
96.570000	2
96.750000	87
96.840000	2
96.930000	19
97.050000	43
97.140000	5
97.320000	18
97.410000	2
97.500000	1021
97.690000	2
97.870000	6
97.960000	1
98.080000	3
98.170000	11
98.260000	11
98.350000	12
98.440000	4
98.530000	1
98.620000	39
98.710000	13
98.800000	101
98.990000	1
99.120000	21
99.210000	1
99.300000	49
99.490000	3
99.580000	5
99.670000	7
99.760000	2
99.850000	34
99.940000	1
995.000000	1
-100.000000	6
-12.000000	3
-120.000000	1
-13.500000	10
-175.000000	1
-19.500000	6
-20.900000	1
-22.500000	5
-28.500000	3
-29.000000	3
-3.060000	1
-3.790000	1
-32.000000	1
-38.000000	2
-4.100000	3
-4.560000	1
-61.000000	1
-7.000000	61
-77.500000	2
-9.600000	1
0.060000	1
0.150000	1
0.510000	23
0.600000	11
0.880000	2
1.360000	2
1.720000	6
1.900000	1
10.050000	1798
10.140000	39
10.230000	216
10.320000	39
10.410000	117
10.500000	4219778
10.690000	128
10.780000	427
10.870000	63
10.960000	86
100.010000	52
100.100000	174
100.380000	1
100.470000	1
100.560000	10
100.650000	26
100.720000	4
100.810000	10
100.900000	6
101.040000	2
101.130000	3
101.220000	11
101.310000	26
101.400000	151
101.590000	4
101.770000	4
101.860000	16
101.950000	11
102.070000	1
102.160000	3
102.250000	162
102.340000	4
102.430000	2
102.520000	16
102.610000	6
102.700000	37
102.890000	1
103.000000	713
103.190000	9
103.370000	4
103.460000	1
103.550000	7
103.640000	3
103.730000	1
103.820000	5
103.910000	6
104.030000	3
104.120000	3
104.300000	29
104.490000	1
104.580000	3
104.670000	13
104.760000	2
104.850000	24
104.940000	3
105.080000	9
105.170000	2
105.260000	3
105.330000	5
105.510000	3
105.600000	273
105.880000	5
105.970000	3
106.010000	5
106.100000	132
106.290000	1
106.380000	7
106.470000	21
106.560000	6
106.650000	24
106.740000	3
106.830000	5
106.920000	3
107.040000	5
107.130000	3
107.220000	1
107.310000	1
107.400000	75
107.680000	7
107.770000	2
107.860000	8
107.950000	4
108.070000	3
108.250000	44
108.520000	1
108.610000	4
108.700000	5
108.890000	1
109.000000	417
109.190000	1
109.280000	2
109.370000	6
109.460000	2
109.550000	5
109.640000	3
109.910000	6
11.080000	5146
11.170000	78
11.260000	173
11.350000	900
11.440000	110
11.530000	223
11.620000	333
11.710000	301
11.800000	8999
11.990000	449
110.130000	6
110.310000	3
110.400000	216
110.680000	2
110.770000	3
110.860000	4
110.950000	4
111.090000	4
111.180000	2
111.270000	5
111.360000	5
111.450000	14
111.630000	2
111.720000	2
111.810000	1
111.900000	10
112.110000	5
112.200000	50
112.390000	2
112.480000	2
112.660000	6
112.750000	20
112.840000	2
112.930000	1
113.050000	11
113.140000	3
113.230000	2
113.320000	2
113.410000	1
113.500000	266
113.690000	2
113.870000	1
114.080000	6
114.170000	2
114.260000	1
114.350000	6
114.440000	5
114.710000	3
114.800000	3
114.990000	2
115.010000	8
115.100000	25
115.470000	2
115.560000	7
115.650000	44
115.740000	1
115.830000	4
115.920000	3
116.060000	2
116.150000	7
116.330000	4
116.420000	3
116.590000	2
116.770000	7
116.860000	7
116.950000	5
117.180000	6
117.270000	2
117.360000	4
117.450000	9
117.540000	1
117.720000	2
117.810000	2
117.900000	16
118.020000	2
118.110000	2
118.200000	60
118.390000	3
118.480000	3
118.570000	2
118.660000	7
118.750000	134
119.050000	7
119.140000	1
119.410000	4
119.500000	222
119.690000	1
119.870000	2
119.960000	1
12.030000	273
12.120000	299
12.210000	129
12.300000	9551
12.490000	404
12.580000	5554
12.670000	116
12.740000	45
12.830000	219
12.920000	67
120.090000	1
120.180000	1
120.270000	2
120.360000	1
120.450000	10
120.540000	1
120.630000	1
120.720000	3
120.810000	14
120.900000	19
121.020000	26
121.110000	16
121.200000	58
121.390000	4
121.570000	7
121.660000	10
121.750000	50
121.840000	1
121.930000	1
122.070000	4
122.160000	2
122.250000	17
122.340000	1
122.430000	1
122.520000	2
122.610000	3
122.700000	55
122.980000	1
123.000000	343
123.190000	3
123.280000	1
123.370000	1
